Time		Tb_f1		Tb_f2		Q		W
44505.8754885 50.8958697444 36.1066367527 2.21149859983 0.0144966555134
44516.9892577 51.0175732758 36.0268081593 2.22752092416 0.0129743871426
44528.1088868 51.2149303537 36.278120398 2.2309567104 0.0142395242876
44539.2343747 51.2456303436 36.2446120995 2.23579553512 0.0137239155608
44550.3525393 51.2176714242 36.2455976377 2.23313939814 0.0139036801598
44561.4794923 51.4534034895 36.386529599 2.24669523647 0.013852272648
44572.6005863 51.4802659807 36.3096576201 2.25375252607 0.0129340027265
44583.7260743 51.5158998975 36.4377775849 2.24946847049 0.013974883275
44594.850098 51.6079998672 36.3579489915 2.26277349195 0.01262987955
44605.9741213 51.5126106129 36.3431659186 2.25477431005 0.0130659243764
44617.0981448 51.6167712929 36.2357422558 2.27083563075 0.0113769457322
44628.2207033 51.5301534643 36.3796308317 2.2542437386 0.0133170666143
44639.341797 51.6737855599 36.4762135744 2.26188142237 0.0133902974848
44650.4672853 51.7176426883 36.4141246683 2.26964839192 0.0125131339806
44661.5839845 51.7823319527 36.5550566297 2.26731018863 0.0135030309965
44672.7050783 51.8936194161 36.4111680538 2.28621632718 0.0114107474107
44683.8320315 52.0630175746 36.4456618905 2.29996202791 0.0107154669867
44694.953125 52.0219015167 36.4663581925 2.29489997972 0.0111697915583
44706.080078 52.1298996955 36.5294326367 2.30122953145 0.0111298756435
44717.2026368 52.168822897 36.5304181749 2.30480242168 0.0109017824583
44728.3251952 52.2137764536 36.5629409352 2.30706686499 0.0109466682606
44739.455078 52.2039085997 36.7078150493 2.29754399189 0.0124309568195
44750.5717772 52.3535710505 36.5806806226 2.31906402382 0.0102664868698
44761.692871 52.3464442671 36.608275692 2.31676032847 0.0105812523949
44772.8183595 52.3387692696 36.695988591 2.31083527987 0.0114903837794
44783.937988 52.3656317608 36.6979596674 2.31322667254 0.011345513869
44795.0590823 52.4314174534 36.6871187473 2.32001495772 0.010836604636
44806.1816405 52.408392461 36.7610341116 2.31347378257 0.011704230036
44817.3012692 52.5246138513 36.6989452056 2.32802033419 0.0103827101796
