Time		Tb_f1		Tb_f2		Q		W
45407.6816405 20.3041536215 45.6262307833 2.48433013049 0.00350114033936
45418.808594 20.330474893 45.7089380396 2.49098985956 0.00335179384716
45429.9208985 20.3932410019 45.6293715652 2.47062196557 0.00552683902792
45441.0507815 20.3962780716 45.7853637322 2.49057190275 0.00417028212036
45452.171875 20.3881792189 45.7686128955 2.48966106277 0.00413672466227
45463.298828 20.3699568002 45.7905983687 2.49542996545 0.00351532472763
45474.416992 20.4286734827 45.8701648431 2.49654913063 0.00414158222017
45485.546875 20.4752418861 45.745580495 2.47284068216 0.00635578854252
45496.650391 20.3790680095 46.0094061733 2.52266874695 0.00172268838576
45507.753906 20.4489206146 45.8837748979 2.49512296544 0.00448409843982
45518.8867185 20.4317105525 46.1025827026 2.52654623372 0.00208349384159
45529.9990235 20.5147237933 46.0607056108 2.50788913488 0.00438238264385
45541.1259765 20.5137114367 46.1224743212 2.5161535931 0.00379317206908
45552.2470705 20.4843530954 46.0533771197 2.51174409208 0.00374872278582
45563.3798825 20.4965013746 46.2449648147 2.53495983886 0.00227348977255
45574.4921875 20.4914395916 46.146553649 2.52284532735 0.0030586303273
45585.616211 20.5137114367 46.0889726477 2.51175798188 0.00410009264806
45596.7431645 20.4023522112 46.2355424691 2.54865039859 0.000187859671234
45607.864258 20.538007995 46.2166977777 2.52466628019 0.00349040178578
45618.9882815 20.4519576844 46.3119681616 2.55082091707 0.000631468613456
45630.112305 20.6017864605 46.4082854727 2.53970948128 0.00320566204204
45641.2333985 20.4813160256 46.2659033606 2.54011694602 0.0017311608531
45652.357422 20.6017864605 46.419801673 2.54122251874 0.00310001522541
45663.4814455 20.6817626315 46.6092955134 2.55343983895 0.00320731163152
45674.5966795 20.5866011115 46.5056497112 2.5549129826 0.00196177476368
45685.7207035 20.697960337 46.6281402047 2.55334732787 0.00340831186415
45696.841797 20.6270953753 46.6459379687 2.56693319268 0.00160866423428
45707.959961 20.6311448017 46.657454169 2.56780531051 0.00159639271942
45719.089844 20.7718623684 46.756912262 2.55855602541 0.00393236789432
45730.213867 20.6797379183 46.7778508079 2.57593374337 0.00161237326366
45741.3320315 20.7252939651 46.7883200809 2.57008124025 0.00256819340325
45752.453125 20.692898554 46.7862262263 2.57494731754 0.00183931189635
45763.5859375 20.6908738408 46.8281033181 2.58078011786 0.00140772277798
45774.701172 20.6615154996 46.6721111511 2.56491403623 0.00216297517006
45785.8310545 20.7273186783 46.7328329342 2.56245866488 0.00312475565643
45796.952148 20.7009974068 46.9474530297 2.59488670715 0.000544330585338
45808.076172 20.6615154996 46.930702193 2.59894650789 -0.000213319131313
45819.191406 20.7414916706 46.9223267746 2.58515062403 0.00171055801247
45830.3183595 20.687836771 46.9139513563 2.59256379785 0.000548458987577
45841.4423825 20.6767008485 46.9317491203 2.59667461267 0.000127681394016
45852.5546875 20.788060074 46.9610630845 2.58285904065 0.00243003620525
45863.6816405 20.6453177941 46.9987524672 2.61047910885 -0.00121308792388
45874.7998045 20.7576893761 46.8961535923 2.57913318307 0.0023253083289
45885.923828 20.7151703991 46.9505938116 2.5930508729 0.000842751831678
45897.044922 20.8012207097 46.9987524672 2.58573364555 0.00238744857199
45908.1630855 20.8771474543 47.0270195041 2.57740038085 0.00388176038289
45919.290039 20.7161827557 47.0134094493 2.60116376279 0.000288434818305
45930.4111325 20.7617388025 47.1767301073 2.61545449499 -0.000162154108027
45941.5234375 20.8032454229 47.0322541406 2.58982539731 0.00212607315188
45952.65625 20.7951465701 47.1788239619 2.61042676456 0.000590284285133
45963.7802735 20.8923328033 47.1181021788 2.58699003335 0.00339469166618
45974.9013675 20.7485781668 47.1903401622 2.61933785949 -0.00059141247197
45986.0253905 20.8477891131 47.2049971443 2.60551842409 0.00156559167153
45997.120117 20.8113442757 47.2562965818 2.61806965952 0.000251252108925
46008.241211 20.8245049114 47.2751412731 2.61846515164 0.000381781385221
46019.3652345 20.8589250356 47.1955747986 2.60250775372 0.00190964277718
46030.4892575 20.8477891131 47.2594373636 2.61269675969 0.00106436924624
46041.6191405 20.777936508 47.2374518904 2.62088878369 -0.000346997512838
46052.734375 20.8002083531 47.2699066366 2.62163259654 -0.000131335500861
46063.8671875 20.9075181522 47.2761882004 2.60541964041 0.00229039005109
46074.9853515 20.7738870816 47.3568016021 2.63727328104 -0.00153968565018
46086.1152345 20.735417531 47.2845636187 2.63385124577 -0.00176289669927
46097.2304685 20.8933451599 47.3861155663 2.62217184202 0.000950314226719
46108.357422 20.8508261829 47.4175233852 2.63306901639 -0.000321610442633
46119.4755855 20.857912679 47.4970898596 2.6424454735 -0.00089114836564
46130.6054685 20.8407026169 47.5326853877 2.64987785735 -0.00161693917955
46141.7265625 20.8720856714 47.6468004628 2.65996465552 -0.00194407254699
46152.8535155 20.8488014697 47.5106999145 2.64568911527 -0.00122713325322
46163.9716795 20.8923328033 47.6070172256 2.65149409305 -0.00110926064893
46175.1015625 20.8933451599 47.6248149896 2.65368403995 -0.001250003668
46186.222656 20.9014440126 47.6530820266 2.65613158426 -0.00132355171251
46197.34668 20.9692719045 47.5860786797 2.63650669661 0.000862171975234
46208.464844 21.0350750832 47.5578116427 2.62231787122 0.00264419396396
46219.588867 20.9267529275 47.7263669372 2.6617941064 -0.00141469441592
46230.709961 20.9885066798 47.6520350993 2.64216228611 0.000698555146092
46241.828125 20.8852463071 47.6206272804 2.65441722964 -0.00139854510843
46252.9521485 20.9915437496 47.7274138645 2.65163904176 7.33667364617e-05
46264.0732425 20.9237158577 47.6321434807 2.64982797327 -0.00061567756301
46275.191406 20.9652224781 47.679255209 2.64945777762 -9.08169642012e-05
46286.3183595 21.0057167419 47.7221792281 2.64869528037 0.000449343666526
46297.433594 20.8943575165 47.679255209 2.66071489058 -0.00172875946546
46308.566406 20.9318147105 47.6520350993 2.65116905692 -0.000611956062833
46319.6816405 20.777936508 47.6415658263 2.67422286683 -0.00407101377395
46330.814453 20.9297899973 47.4646351135 2.62674507754 0.0010690910366
46341.9296875 20.9601606951 47.4824328775 2.62426957363 0.00160707283839
46353.0566405 20.9196664313 47.4761513137 2.6298732943 0.000728964680456
46364.1748045 20.8488014697 47.6520350993 2.66435390453 -0.00253038953203
46375.3076175 20.8963822297 47.6206272804 2.65264852705 -0.001141193765
46386.419922 20.958135982 47.6583166631 2.6478174093 -6.14823086178e-05
46397.5380855 20.9844572534 47.668785936 2.64501858907 0.000450423553047
46408.6621095 20.9368764935 47.5483892971 2.63667631225 0.000460842707066
46419.783203 20.8670238884 47.4426496403 2.63381265212 -0.000178863719359
46430.913086 20.8781598109 47.6551758812 2.66010637004 -0.00188096152864
46442.0253905 20.9044810824 47.6394719718 2.65385132248 -0.00112782689393
46453.1435545 20.9368764935 47.4677758954 2.62603391282 0.00120394104479
46464.267578 20.9135922918 47.4918552231 2.63291111391 0.000443832874253
46475.3916015 20.9996426024 47.5609524246 2.62836310804 0.00179598090695
46486.5068355 20.8872710203 47.6447066082 2.65727630041 -0.00157384134053
46497.6308595 20.9348517803 47.5190753328 2.63312755024 0.000684291393758
46508.7548825 20.8498138263 47.5274507512 2.64773986541 -0.00135815904494
46519.893555 20.900431656 47.5190753328 2.63859502844 -0.000111242500914
46531.0117185 21.0259638738 47.5651401338 2.62473350927 0.00236594721998
46542.135742 20.8103319191 47.4206641671 2.6399136087 -0.00128615146138
46553.2568355 20.8002083531 47.459400477 2.64663332197 -0.00187699423525
46564.3808595 20.8396902603 47.4824328775 2.64340440871 -0.00117710102078
46575.5078125 20.9196664313 47.4164764579 2.62199730148 0.00127890054838
46586.631836 20.8913204467 47.4353211492 2.62898664616 0.0004501381057
46597.7529295 20.8639868186 47.4279926582 2.63236061679 -0.000113978018594
46608.8740235 20.8761350977 47.4604474043 2.63471467629 -0.000132339270899
46619.998047 20.8346284773 47.477198241 2.64351721542 -0.00124580700229
46631.1132815 20.8953698731 47.5431546606 2.64257822832 -0.000450210658928
46642.246094 20.9176417182 47.505465278 2.63406458033 0.000411971405624
46653.3642575 20.8923328033 47.5965479527 2.6501113915 -0.00101271444864
46664.4941405 20.8923328033 47.4248518763 2.62744420018 0.000570006845166
46675.609375 20.9186540747 47.4813859502 2.63072507894 0.000657319587774
46686.736328 20.8963822297 47.4562596951 2.63094618065 0.000374157885112
46697.8544925 20.958135982 47.367270875 2.60939339721 0.00262144833197
46708.9785155 20.948012416 47.55885857 2.63628965656 0.000621720859245
46720.102539 20.8771474543 47.3840217118 2.62446816779 0.000595284013599
46731.2177735 20.8649991752 47.5106999145 2.64311680148 -0.000852854155974
46742.3417965 20.8811968807 47.533732315 2.64358519835 -0.000690878170373
46753.4658205 20.9277652841 47.5703747703 2.6410267996 4.75389223386e-05
46764.581055 20.9186540747 47.6363311899 2.65118518532 -0.000771293493258
46775.7109375 20.9318147105 47.6593635904 2.65213717847 -0.00067955449449
46786.826172 20.9540865556 47.650988172 2.64749262271 -8.74906351908e-05
46797.953125 20.9763584007 47.7117099551 2.651976665 -0.000132801397741
46809.0742185 20.9085305088 47.7588216834 2.66897769495 -0.00213533882326
46820.2070315 20.9125799352 47.7567278288 2.66805774933 -0.00202242667231
46831.3193355 21.0553222151 47.5640932065 2.61992955782 0.00305447368283
46842.446289 21.0360874398 47.7661501745 2.649680066 0.000745822635795
46853.5673825 21.113026541 47.6363311899 2.62029803304 0.00372287651598
46864.7001955 20.9804078271 47.6980999003 2.64953494713 8.63805141411e-05
46875.8125 20.9277652841 47.760915538 2.66619906684 -0.00171009760263
46886.9306645 20.9166293616 47.8362943032 2.67793209857 -0.00266321807626
46898.0517575 20.9925561062 47.6520350993 2.64151886815 0.000792174321248
46909.1757815 20.9793954705 47.6373781172 2.64167378979 0.00062310777865
46920.2910155 20.9996426024 47.8216373211 2.66280599239 -0.000608970183947
46931.415039 21.0907546959 47.7745255928 2.64209840636 0.0019327510911
46942.5361325 21.0867052695 47.7012406822 2.63305734363 0.00251532532809
46953.6601565 21.0593716415 47.7295077191 2.64113699851 0.00162238429734
46964.78125 20.8923328033 47.6279557715 2.65425968791 -0.0013023664383
46975.9052735 21.0057167419 47.7221792281 2.64869528037 0.000449343666526
46987.0322265 20.9824325402 47.760915538 2.65751414008 -0.000446415634401
46998.15332 20.9986302458 47.743117774 2.65258831542 9.22985440079e-05
47009.277344 21.000654959 47.6876306273 2.6449345995 0.000651061430594
47020.4072265 21.0107785249 47.6750674998 2.64166613313 0.00100101956457
47031.522461 20.9642101215 47.6593635904 2.64699069928 6.92731148303e-05
47042.649414 20.9864819666 47.72532001 2.65216661689 -2.43366635406e-05
47053.7617185 21.000654959 47.7179915189 2.64894622338 0.000370952508109
47064.8857425 21.1352983861 47.7389300648 2.63031297826 0.00329154244305
47076.015625 20.9510494858 47.7734786655 2.66416061518 -0.00128783616598
47087.133789 20.9075181522 47.6468004628 2.65433698795 -0.00112523063596
47098.2490235 20.9844572534 47.6855367727 2.64723164806 0.000295898206406
47109.378906 21.0047043853 47.604923371 2.633365662 0.00150754995079
47120.4941405 21.0563345717 47.8164026846 2.65310479311 0.000750211709717
47131.621094 20.9874943232 47.6352842626 2.64011040739 0.000829653072681
47142.7421875 20.9824325402 47.6300496261 2.6402232171 0.000760911361349
47153.875 20.8892957335 47.6844898454 2.66221044485 -0.00189402799209
47164.9902345 20.8791721675 47.4447434949 2.63215964081 8.25677867261e-05
47176.114258 20.9247282143 47.5672339884 2.64109449046 6.30201301281e-06
47187.2353515 20.8660115318 47.4751043864 2.63825709994 -0.000501361557274
47198.359375 20.9662348347 47.4730105318 2.62206080074 0.00183433045047
47209.486328 20.8417149735 47.477198241 2.64239191136 -0.00108207200631
47220.5986325 20.862974462 47.4834798048 2.63984498659 -0.000648736205052
47231.713867 20.8741103846 47.4227580217 2.63006203081 0.000168193171303
47242.8320315 20.9358641369 47.5756094068 2.64043152503 0.000186466882073
47253.950195 20.8538632527 47.5086060599 2.64460885701 -0.00109087221783
47265.0771485 20.8002083531 47.541060806 2.65741356082 -0.00262971711728
47276.201172 21.0067290985 47.6436596809 2.63816043794 0.0011971059016
47287.3251955 20.9267529275 47.5400138787 2.63717860399 0.000304066381138
47298.4492185 21.0097661683 47.7368362102 2.64998869305 0.000407728263254
47309.5732425 20.9540865556 47.9200484868 2.68305690665 -0.00257074269261
47320.6884765 20.9490247726 47.6844898454 2.65272270515 -0.000513534420092
47331.81543 20.9723089743 47.7305546464 2.65511021675 -0.000400289363326
47342.933594 21.0674704942 47.7200853735 2.63860468427 0.0018966153813
47354.057617 21.0482357189 47.5996887345 2.62575658425 0.00256237221638
47365.178711 21.0290009436 47.8174496119 2.65758716077 0.000108488283611
47376.296875 20.9804078271 47.789182575 2.66157198977 -0.000754097841554
47387.420898 21.0563345717 47.8813121769 2.66168690457 0.000150971584821
47398.5419925 20.9804078271 47.8991099409 2.67610590834 -0.00176891887018
47409.668945 20.9824325402 47.8006987752 2.66277256227 -0.000813581404795
47420.790039 20.9216911445 47.8970160863 2.68515711127 -0.00310685066807
47431.919922 21.0259638738 47.8404820124 2.66111479233 -0.000174351248417
47443.035156 20.9864819666 47.679255209 2.6460800292 0.000400655202553
47454.1621095 21.0441862925 47.7179915189 2.6420286087 0.00137748545647
47465.283203 21.0148279513 47.8896875953 2.66939066133 -0.000886129618045
47476.3984375 21.000654959 47.8027926298 2.66015395452 -0.000411619733608
47487.5253905 20.9186540747 47.6384250445 2.65146176909 -0.000790605768349
47498.6464845 20.9692719045 47.7336954283 2.6560077919 -0.000499478806287
47509.7734375 21.0441862925 47.6698328633 2.63566559333 0.0018217786985
47520.8945315 20.9419382764 47.7598686107 2.6638092322 -0.00137284116904
47532.0244145 21.0522851453 47.8561859218 2.65900808496 0.000289313127212
47543.1396485 21.0735446338 47.7242730827 2.63819262704 0.00199844951105
47554.263672 20.9885066798 47.7598686107 2.65641066539 -0.000296328294368
47565.3876955 20.9945808194 47.8362943032 2.66554801152 -0.000861297585356
47576.5058595 21.0391245096 47.7577747561 2.64809046869 0.000893341699389
47587.6328125 20.9864819666 47.870842904 2.67140284058 -0.00136749296474
47598.748047 20.9793954705 47.7169445916 2.65218582013 -0.000110887625114
47609.8720705 20.9692719045 47.8174496119 2.66707789845 -0.00127244150417
47620.996094 21.0836681998 47.842575867 2.65222059038 0.00114073121643
47632.111328 20.9591483386 47.8540920672 2.67353073621 -0.00184472625432
47643.2382815 21.0725322772 47.8875937407 2.65994313863 0.000467557551472
47654.359375 21.0391245096 47.7473054831 2.64670684619 0.00098995220376
47665.4892575 21.0107785249 47.8446697216 2.66408154435 -0.000564121354033
47676.610352 21.0644334245 47.924236196 2.66607633341 -5.81045269156e-05
47687.7373045 21.0583592849 47.8216373211 2.65347501367 0.000748714213347
47698.852539 21.038112153 47.8687490494 2.66292168807 -0.000154413707782
47709.9765625 21.1383354559 47.7766194474 2.63481129192 0.00301399156851
47721.097656 21.0077414551 47.8268719576 2.66221112006 -0.000470042659268
47732.21582 21.0158403079 47.7399769921 2.64943854201 0.000519188042158
47743.339844 21.0411492228 47.7514931923 2.64693851547 0.000998127301553
47754.4609375 21.0128032381 47.7493993377 2.65116636789 0.000362020622774
47765.5820315 21.0988535487 47.6834429181 2.62877477682 0.00296049054595
47776.7060545 21.1049276883 47.732648501 2.63431097273 0.00264700098879
47787.830078 21.0583592849 47.9032976501 2.66427251314 -5.21387970818e-06
47798.9541015 21.1049276883 47.7556809015 2.63735482959 0.00243446574336
47810.081055 21.0522851453 47.6939121911 2.63755980246 0.00178692493762
47821.1992185 21.0563345717 47.7776663747 2.64798438331 0.00110774085824
47832.323242 21.1049276883 47.8090741936 2.64441223467 0.00194168721014
47843.4443355 21.0188773777 47.7535870469 2.65075459087 0.000463819405664
47854.5683595 20.9935684628 47.5316384604 2.625457642 0.00192581192663
47865.6953125 21.0047043853 47.7221792281 2.64885614419 0.000425937515289
47876.819336 21.0492480755 47.7473054831 2.64509796023 0.00122404976638
47887.9404295 21.0087538117 47.6897244819 2.64392433796 0.000818993615218
47899.067383 20.9510494858 47.7242730827 2.6576576947 -0.000833774144346
47910.191406 20.9966055326 47.7881356477 2.65885995416 -0.00036996154403
47921.3183595 21.1271995334 47.633190408 2.61763004579 0.00407967954496
47932.4365235 21.0856929129 47.8153557573 2.64830012813 0.00143883037533
47943.5693355 20.8791721675 47.824778103 2.68235902805 -0.0034225704546
47954.6845705 21.038112153 47.7630093926 2.64894318899 0.000821625530264
47965.8085935 21.0532975019 47.7378831375 2.64320918229 0.00140463704723
47976.9296875 21.1069524014 47.6939121911 2.62887060155 0.00305122880636
47988.053711 21.1241624636 47.6897244819 2.62558142322 0.00348794077325
47999.1748045 21.0107785249 47.7818540839 2.65577758164 1.56972225897e-05
48010.298828 21.043173936 47.7305546464 2.64384963664 0.00123815761804
48021.4228515 21.1525084482 47.6604105177 2.61720204842 0.00441407476427
48032.546875 20.958135982 47.7295077191 2.65722360598 -0.000718263625853
48043.6679685 21.0624087113 47.6258619169 2.62696096644 0.00264874601123
48054.7890625 21.2122374873 47.6300496261 2.60369383095 0.00607604272202
48065.9189455 21.0593716415 47.7577747561 2.64487263239 0.00136154619013
48077.040039 21.0907546959 47.5913133162 2.61789245672 0.00362291514355
48088.1669925 21.0674704942 47.743117774 2.6416483722 0.00168409193127
48099.279297 20.9814201836 47.6572697358 2.64397975497 0.000486440822726
48110.4003905 21.0745569904 47.7473054831 2.64107546369 0.00180933464867
48121.527344 21.038112153 47.5672339884 2.62307943565 0.00262754460402
48132.642578 21.0259638738 47.5850317524 2.62736033261 0.00218253105805
48143.7695315 20.9652224781 47.5829378978 2.63673527656 0.000797523062825
48154.8964845 21.0887299827 47.6290026988 2.62319220153 0.0032285080264
48166.017578 21.0765817036 47.5986418072 2.62111311056 0.00322754710445
48177.1357425 20.9702842611 47.6520350993 2.64505753957 0.000277287392007
48188.2597655 21.1150512542 47.6059702983 2.61596598957 0.00404971688098
48199.383789 20.9308023539 47.6017825891 2.64469216995 -0.000171882203705
48210.496094 21.1059400449 47.8697959767 2.65227939963 0.00140454650713
48221.6230465 21.0887299827 47.6122518621 2.62097969496 0.00338299480023
48232.741211 21.0340627266 47.6666920814 2.63685951486 0.00161665818217
48243.8652345 21.0411492228 47.6530820266 2.6339353507 0.00190606448119
48254.9921875 21.000654959 47.6384250445 2.63843414444 0.00110495130571
48266.1044925 20.942950633 47.7190384462 2.65825259249 -0.000972681635811
48277.2285155 21.0492480755 47.6541289539 2.63278653858 0.00208368645097
48288.352539 20.9358641369 47.6593635904 2.65149390458 -0.00058595628365
48299.4677735 21.0239391606 47.7808071566 2.65354787174 0.000329654073985
48310.597656 21.0026796721 47.6677390087 2.64198486273 0.000881372351119
48321.72168 21.0603839981 47.6698328633 2.63309129339 0.00219634678652
48332.8427735 21.1039153317 47.6499412447 2.62354423861 0.00338660219431
48343.9667965 21.0209020909 47.7221792281 2.64628224584 0.000800447170239
48355.09375 21.0583592849 47.5808440432 2.62165890409 0.00297025253302
48366.2060545 20.9753460441 47.650988172 2.64411502288 0.000403959910729
48377.333008 21.0725322772 47.5682809157 2.61774723201 0.00341385817529
48388.4541015 21.0421615794 47.7567278288 2.64746944453 0.000973231236364
48399.575195 21.0016673156 47.6101580075 2.63453961795 0.00138905773143
48410.6992185 21.1039153317 47.4614943316 2.59866066998 0.00512408053409
48421.8173825 21.065445781 47.7054283913 2.63698975869 0.00198502268546
48432.944336 21.0887299827 47.6562228085 2.62678787375 0.00297744264659
48444.0625 20.9540865556 47.7179915189 2.65634514528 -0.000705612032345
48455.1777345 21.1373230993 47.8038395571 2.63857025768 0.00273934400221
48466.3076175 21.1170759674 47.6174864986 2.61716515946 0.00399034421184
48477.4316405 21.1525084482 47.824778103 2.63892396807 0.00289735642455
48488.5556645 21.1261871768 47.7012406822 2.62678114419 0.00342853050209
48499.6796875 21.0553222151 47.8572328491 2.65866382678 0.000349879566478
48510.803711 21.0887299827 47.6436596809 2.62512827902 0.00309332272567
48521.9189455 21.1514960916 47.6132987894 2.61113988496 0.00482518021661
48533.0429685 21.0816434866 47.4070541122 2.59501616433 0.005110636212
48544.1640625 21.1160636108 47.569327843 2.6109659021 0.00441102385878
48555.2851565 21.1029029751 47.4478842768 2.59702525081 0.00522609390204
48566.4091795 21.0421615794 47.6070172256 2.62768981749 0.00235433030814
48577.527344 21.0583592849 47.6572697358 2.63175339541 0.0022654115084
48588.651367 21.118088324 47.6991468276 2.62779198905 0.00326051237836
48599.772461 21.0522851453 47.5379200241 2.61695626282 0.00322555314906
48610.8964845 21.1008782619 47.5682809157 2.61324159425 0.00406944150372
48622.0205075 20.9399135632 47.4028664031 2.61698499482 0.0018722878129
48633.1503905 21.0532975019 47.441602713 2.60408080262 0.00413674967707
48644.265625 21.0138155947 47.3023613827 2.59198390224 0.00450657056805
48655.392578 21.0300133002 47.4258988036 2.60570868854 0.0037430426109
48666.513672 20.9834448968 47.4321803673 2.61393745739 0.0026084696168
48677.6376955 21.0927794091 47.4332272946 2.59670007275 0.00512701522911
48688.7529295 21.0593716415 47.5127937691 2.61251262645 0.00362106170484
48699.8740235 21.1383354559 47.5033714234 2.59871668741 0.00553427290156
48710.9921875 21.0745569904 47.7064753186 2.63567994737 0.00218607292465
48722.1220705 21.0583592849 47.5829378978 2.62193542012 0.0029509449886
48733.243164 21.1302366031 47.697052973 2.62558405757 0.00356083571779
48744.3671875 21.0624087113 47.6488943174 2.63000338799 0.00243631098504
48755.491211 21.0634210679 47.7420708467 2.64215362449 0.0016001056648
48766.6181645 21.0836681998 47.7368362102 2.63824370794 0.00211665757382
48777.745117 21.1697185103 47.7546339742 2.62691580435 0.00394290293649
48788.8632815 21.1008782619 47.7378831375 2.63564643493 0.00250503866568
48799.984375 21.1869285725 47.7221792281 2.61989028571 0.00464055371896
48811.1083985 21.1373230993 47.842575867 2.64369125974 0.0023817734987
48822.2265625 21.070507564 47.8111680481 2.65016018304 0.00112629153676
48833.350586 21.1535208048 47.9556440149 2.65606881781 0.00171240995193
48844.4716795 21.1646567274 47.9158607777 2.64903621457 0.00233745156351
