Time		Tb_f1		Tb_f2		Q		W
49573.0234375 21.960377039 50.019869207 2.78564726783 0.00188971271104
49584.1591795 21.8885431323 50.0219575252 2.79732312886 0.000211704241552
49595.274414 21.9280011937 49.9937652294 2.78731998446 0.00138400399592
49606.4072265 21.9158602518 50.009427616 2.79132550512 0.00095852702485
49617.5283205 22.0757159878 50.1650073223 2.78661173336 0.00320834608323
49628.6523435 21.9593652938 50.0365757527 2.7880257071 0.00171150972958
49639.7763675 21.948236097 50.2850856192 2.82280218839 -0.000850072504927
49650.9033205 22.0048938263 50.1284617537 2.79300081546 0.00191119236293
49662.0244145 21.9644240197 50.2558491643 2.81634770321 -0.000204985359793
49673.1484375 22.0038820811 50.1336825492 2.79385481207 0.0018394145654
49684.263672 21.9866824133 50.1159318445 2.79422732552 0.00160674730446
49695.393555 21.9684710003 50.1650073223 2.80363597529 0.000731090715594
49706.517578 22.0949391459 50.2005087318 2.78827567101 0.00332323585879
49717.638672 21.9937646294 50.2443634141 2.81016462745 0.00057919561166
49728.756836 22.0180465134 50.2600258007 2.80839165344 0.000994742309369
49739.8896485 22.1101153234 50.2913505738 2.79793716364 0.00283115402491
49751.004883 22.05851632 50.3164103923 2.80946097003 0.00140643200461
49762.1347655 22.0838099491 50.3832365748 2.81432921451 0.00137056453479
49773.255859 21.9947763746 50.3738391429 2.82721401076 -0.000598932240107
49784.379883 22.0807747136 50.5001823944 2.83036480495 0.000214575023816
49795.495117 22.1799257397 50.4437978028 2.8071185864 0.00302945809371
49806.6308595 22.1404676783 50.4907849624 2.81963558811 0.00168118443583
49817.743164 22.188019701 50.5241980537 2.81652806722 0.00246986989888
49828.8701175 22.1212445202 50.5816268044 2.83477535262 0.000393120761615
49839.991211 22.1435029138 50.6098191002 2.83499259268 0.000645542379225
49851.1152345 22.1981371527 50.5409045994 2.8171437708 0.00254854529746
49862.239258 22.1303502267 50.5043590308 2.82304815136 0.00132130764565
49873.369141 22.0564928296 50.5555228268 2.84158309233 -0.000860458316045
49884.487305 22.0382814167 50.5200214173 2.839750626 -0.000951388819994
49895.620117 22.1424911686 50.4281354163 2.81098125019 0.00230970476199
49906.7529295 22.0180465134 50.3623533928 2.82199320881 4.51643879021e-05
49917.8740235 22.1060683427 50.4855641669 2.82440387289 0.000934761560734
49929.0039065 22.188019701 50.4135171888 2.80180586371 0.0034976846621
49940.1220705 22.0858334394 50.3696625065 2.8122031114 0.00154331774401
49951.246094 21.9988233553 50.2182594366 2.80589312595 0.000938188666291
49962.364258 22.0139995327 50.1984204136 2.80084835302 0.00147273968066
49973.4882815 21.9320481744 50.3049246421 2.82800790057 -0.00140796548525
49984.612305 21.9967998649 50.2756881872 2.81384565502 0.000358678165305
49995.736328 21.9027075646 50.303880483 2.8325247641 -0.00207573578378
50006.8603515 21.9907293939 50.1660514814 2.80024193639 0.00123546850153
50017.984375 22.0008468456 50.1556098904 2.79724905577 0.00156597855774
50029.1083985 21.9684710003 50.2380984595 2.81334663991 5.31511363491e-05
50040.2382815 21.9978116101 50.3592209155 2.82478868431 -0.00039314101966
50051.350586 21.9947763746 50.2297451867 2.80806159978 0.000738172680312
50062.4804685 21.9836471778 50.2245243912 2.80913433931 0.000529562143217
50073.6015625 21.9624005293 50.2380984595 2.81431006071 -8.70395031558e-05
50084.725586 21.9745414713 50.2412309368 2.81279943783 0.000164285661969
50095.852539 21.9391303906 50.1900671408 2.81162131086 -0.000178877886919
50106.973633 21.9967998649 50.1838021862 2.80163643316 0.00121105182421
50118.1035155 22.0048938263 50.4072522342 2.83005098255 -0.000675425101099
50129.2216795 21.8511085612 50.1900671408 2.82558703632 -0.0022110781166
50140.348633 21.8723552097 50.3111895967 2.83831191113 -0.00284429938571
50151.4697265 21.9300246841 50.3226753469 2.83068847806 -0.00161941396306
50162.5908205 21.8915783678 50.1681397996 2.81625370672 -0.00107345925803
50173.7148435 21.9755532165 50.2683790735 2.81624653333 -6.42140569763e-05
50184.8447265 21.9634122745 50.263158278 2.8174795889 -0.00029616174156
50195.959961 21.9037193098 50.2297451867 2.82251198866 -0.00136455257195
50207.0839845 21.8541437967 50.2621141189 2.8346785247 -0.00280934157793
50218.208008 21.9431773712 50.0532822983 2.79281272277 0.00118283905314
50229.323242 22.0190582586 50.1357708674 2.79172318752 0.00217059090887
50240.450195 21.9502595874 50.1357708674 2.80264278531 0.000581643081272
50251.571289 21.960377039 50.2255685503 2.81296628653 -1.75351212641e-05
50262.6865235 21.8339088934 50.1670956405 2.82526379298 -0.00239504730133
50273.8164065 21.8642612484 50.1681397996 2.82058760318 -0.00170409927798
50284.9404295 21.9927528843 50.1900671408 2.80311107672 0.00105947523942
50296.0615235 21.9745414713 50.1879788226 2.80572411481 0.000658241708954
50307.185547 21.904731055 50.1556098904 2.81250245724 -0.000653595790032
50318.3125 21.8369441289 50.2057295273 2.82991476429 -0.00268330332451
50329.433594 21.8237914418 50.2422750959 2.83685688026 -0.00332589144763
50340.557617 21.9300246841 50.3884573704 2.83943405997 -0.00222997733383
50351.675781 21.8915783678 50.3487793244 2.84025899051 -0.00274936226068
50362.8027345 21.9957881198 50.2213919139 2.80679110208 0.000839027615416
50373.9208985 21.9978116101 50.1848463453 2.80161455599 0.0012247357607
50385.0478515 21.8460498354 50.1984204136 2.82749927103 -0.00240532607849
50396.168945 21.9360951551 50.20259705 2.81376761511 -0.000365181026314
50407.298828 21.8632495032 50.2318335049 2.8292102006 -0.00231822681752
50418.416992 21.8440263451 50.1169760036 2.81700191154 -0.001696762849
50429.546875 21.8511085612 50.101313617 2.81379844052 -0.00138807001224
50440.665039 21.7640984771 50.2005087318 2.84077466926 -0.00431607200314
50451.791992 21.8875313872 50.1378591856 2.8128736729 -0.000886091586079
50462.9072265 21.9340716647 50.0741654804 2.79703047884 0.000778996854871
50474.03125 21.8278384225 50.0846070714 2.81527120804 -0.0017703174958
50485.1552735 21.8915783678 50.0793862759 2.80446625888 -0.00025053129704
50496.279297 21.8227796966 50.1263734355 2.821620199 -0.00227430723472
50507.4033205 21.9067545453 50.0846070714 2.80275158743 5.14550958946e-05
50518.527344 21.7873686159 50.1472566176 2.83001027639 -0.00328520996753
50529.651367 21.812662245 50.1493449358 2.82627602445 -0.00272082859333
50540.7783205 21.9138367614 50.1117552081 2.80523300375 -3.67152932764e-05
50551.8964845 21.9259777034 50.0438848664 2.79429441645 0.000872785084412
50563.0234375 21.8814609162 50.0647680484 2.80413044374 -0.00034859963113
50574.1416015 21.7772511642 50.0574589347 2.81968982775 -0.00268616193167
50585.2714845 21.9148485066 49.9530430244 2.78400228423 0.00145763712183
50596.3896485 21.898660584 49.9812353202 2.79031245697 0.000822663041633
50607.510742 21.8318854031 49.989588593 2.80201462311 -0.000796229016477
50618.637695 21.9158602518 49.8736869326 2.7733122192 0.00221610515767
50629.758789 21.8662847387 49.9457339107 2.79073739373 0.000404161450791
50640.8828125 21.824803187 49.9018792284 2.79149843664 -0.000147092309301
50652.0068355 21.9077662905 49.9352923197 2.7827704243 0.00145857073928
50663.130859 21.8936018581 49.9175416149 2.78266240652 0.00129598430702
50674.2490235 21.880449171 50.140991663 2.81441335911 -0.00107864130317
50685.3789065 21.8015330482 50.1023577761 2.82180072129 -0.00254201244646
50696.4970705 21.7893921062 50.1086227308 2.82455825858 -0.00288029004996
50707.6269535 21.8956253485 49.9394689561 2.7852510259 0.001139565994
50718.739258 21.8895548775 49.9342481606 2.78552136553 0.00104778303414
50729.8632815 21.8258149321 50.0177808888 2.80671977726 -0.00119760543501
50740.987305 21.8298619128 49.9509547062 2.79720808141 -0.000484962735933
50752.102539 21.9087780356 50.0292666389 2.79508288047 0.000611142222307
50763.2294925 21.8602142677 50.0188250479 2.80140164054 -0.000413252489404
50774.3564455 21.7671337126 49.9060558648 2.8011989784 -0.00151670133267
50785.489258 21.8642612484 49.9979418658 2.79798752484 -0.000126299178005
50796.607422 21.9118132711 49.9561755017 2.78489961085 0.0013585335022
50807.737305 21.904731055 49.9415572743 2.78408339303 0.00133045053307
50818.8583985 21.8844961517 50.069988844 2.80434209577 -0.000326922527289
50829.9882815 21.9462126067 50.1023577761 2.79884748746 0.00079799070535
50841.100586 21.8834844065 50.1159318445 2.81060351739 -0.000776208094875
50852.227539 21.9522830777 50.0125600933 2.78596151517 0.00177053676076
50863.348633 22.0028703359 50.0449290255 2.78222976189 0.00263884801199
50874.4697265 21.9452008615 50.1305500719 2.80275217166 0.000513235259514
50885.59375 21.9836471778 50.2391426186 2.81107673351 0.000393955986548
50896.720703 21.9472243519 50.2245243912 2.81491486416 -0.000311581695223
50907.8447265 22.0777394781 50.2861297783 2.80238412773 0.0021315342134
50918.9658205 22.0494106135 50.1503890949 2.78884640348 0.00273618181571
50930.119141 22.0231052392 50.3863690521 2.82438328162 -6.09073580252e-05
50941.2285155 22.0676220265 50.4302237345 2.82314772089 0.000560344110171
50952.3583985 22.1070800879 50.2506283688 2.7930072496 0.00313884481173
50963.473633 21.9148485066 50.2276568685 2.82046862756 -0.00108822131629
50974.6035155 22.0311992005 50.1775372316 2.79534373637 0.00206372148188
50985.7216795 22.0311992005 50.2151269593 2.8003376766 0.00171507492967
50996.8427735 21.9826354326 50.1493449358 2.79930745709 0.00120345940404
51007.9697265 21.9229424679 50.2234802321 2.81862934811 -0.00086259125895
51019.087891 22.0726807523 50.2172152775 2.79402951791 0.00265400056384
51030.2148435 21.9775767068 50.4270912572 2.83702509672 -0.0014905358342
51041.338867 22.0423283973 50.456327712 2.83063521628 -0.000266371642811
51052.4628905 22.1151740492 50.445886121 2.81768021556 0.0015136248597
51063.578125 22.0767277329 50.5085356672 2.83211865805 4.34895997802e-05
51074.6992185 22.2021841333 50.5315071675 2.81525052168 0.00272938583728
51085.823242 22.212301585 50.6160840548 2.82489852512 0.00217748776866
51096.941406 22.2527713916 50.6014658274 2.81652328801 0.00324891211373
51108.068359 22.1900431914 50.5858034408 2.82440421805 0.00194433654901
51119.1865235 22.1435029138 50.7560013746 2.85445554259 -0.000713242481966
51130.3164065 22.292229453 50.699616783 2.82331955063 0.00324906161126
51141.4316405 22.2811002562 50.6453205097 2.81785930517 0.00349638717209
51152.558594 22.2254542721 50.7580896928 2.84171624015 0.00116155135559
51163.6796875 22.1708200332 50.6703803282 2.83871560087 0.000714060186704
51174.794922 22.2811002562 50.6108632593 2.81327272935 0.00381659401714
51185.924805 22.2254542721 50.6651595326 2.8293417832 0.00202546072448
51197.040039 22.2527713916 50.7340740334 2.8341777739 0.00201638321879
51208.169922 22.2942529433 50.7403389881 2.82842071076 0.00291727126663
51219.288086 22.2608653529 50.7017051012 2.82858140934 0.00250443995591
51230.4208985 22.3003234143 50.638011396 2.81383158157 0.0040088217036
51241.536133 22.1171975395 50.729897397 2.85515662967 -0.0010784259544
51252.6660155 22.310440866 50.9721423089 2.85673468096 0.00113530216734
51263.787109 22.4095918921 50.9136693991 2.83318005842 0.00397279842523
51274.911133 22.5987882379 51.033747696 2.81909759742 0.00723379371437
51286.026367 22.6028352185 51.2248288118 2.84394521745 0.00554782646735
51297.1621095 22.8001255256 51.4545438145 2.84321713063 0.00797580358618
51308.274414 22.9771809294 51.6299625438 2.83845981584 0.010442848942
51319.3984375 23.0712732297 51.520325838 2.80880869273 0.0136480765276
51330.522461 23.0034863037 51.5422531791 2.82254311773 0.0118713717704
51341.640625 23.0449678554 51.6853029762 2.83505725798 0.011498160261
51352.767578 22.937722868 51.5923728161 2.83972114238 0.00987887924182
51363.8828125 22.9013000421 51.3052290628 2.80716191711 0.0117127295192
