Time		Tb_f1		Tb_f2		Q		W
49572.484375 21.960377039 59.8197772366 2.78454421745 0.00196681667494
49583.6201173 21.8885431323 59.8361675588 2.7951980068 0.000360163037515
49594.7368162 21.9280011937 59.8323431503 2.7898661387 0.00120634267425
49605.8681643 21.9158602518 59.8591140101 2.79407648676 0.000766565898992
49616.9892577 22.0757159878 59.9716608898 2.78532768801 0.00329808601572
49628.1132812 21.9593652938 60.0825687372 2.81106866527 0.000102886143213
49639.2416995 21.948236097 60.1262762633 2.81685805256 -0.000434993380989
49650.3627932 22.0048938263 60.0754662642 2.80464399967 0.00109843170293
49661.4882815 21.9644240197 60.0945883069 2.81164232641 0.000123611138985
49672.609375 22.0038820811 60.1514080908 2.81240506752 0.000544444175069
49683.7260743 21.9866824133 60.124090887 2.81181618335 0.000378895851702
49694.8559573 21.9684710003 60.1820033591 2.81992325791 -0.000405892666945
49705.98291 22.0949391459 60.1055151884 2.79636667864 0.00275846657703
49717.1025393 21.9937646294 60.1180811022 2.81032364631 0.000568189572814
49728.2177735 22.0180465134 60.1224518548 2.80771699282 0.00104193870396
49739.350586 22.1101153234 60.2694184113 2.81094442928 0.00192316149091
49750.4658202 22.05851632 60.1716228217 2.80758335237 0.00153761154784
49761.5986325 22.0838099491 60.2278962615 2.81006880362 0.00166809621753
49772.7167967 21.9947763746 60.3502773346 2.83355166625 -0.00104129313285
49783.8408202 22.0807747136 60.3431748616 2.8220474796 0.000795335815458
49794.9575192 22.1799257397 60.4087361508 2.8162020401 0.00239540225917
49806.0903323 22.1404676783 60.4256728171 2.82285986397 0.00145618078432
49817.2055662 22.188019701 60.4382387309 2.81815604247 0.00235631025339
49828.3325195 22.1212445202 60.4764828162 2.83038827248 0.000699495721706
49839.4536132 22.1435029138 60.5130878693 2.83128097455 0.00090476068717
49850.5791015 22.1981371527 60.4874096977 2.82183693292 0.00222099293559
49861.7016603 22.1303502267 60.4764828162 2.82924546544 0.000888744536733
49872.8300783 22.0564928296 60.5065317404 2.84153973857 -0.000857335929235
49883.9482423 22.0382814167 60.5398587291 2.84718127521 -0.00147005589095
49895.078125 22.1424911686 60.4420631394 2.82425600657 0.00138303765093
49906.2138673 22.0180465134 60.3650286247 2.83211711321 -0.000661529390189
49917.3349613 22.1060683427 60.3699457213 2.8215676407 0.00113286574355
49928.4633793 22.188019701 60.2967356151 2.80391444505 0.0033505720202
49939.5844728 22.0858334394 60.2677793791 2.81382669513 0.00143006468751
49950.7084965 21.9988233553 60.1787252947 2.81578640457 0.000247595777808
49961.8266603 22.0139995327 60.1213591666 2.80811483872 0.000965533507641
49972.9521488 21.9320481744 60.1202664785 2.81828405179 -0.000729009776963
49984.0732423 21.9967998649 60.0563442216 2.80373748355 0.00106446494743
49995.1987305 21.9027075646 60.1251835752 2.82245771992 -0.00137282025891
50006.3212893 21.9907293939 60.0803833609 2.80691501722 0.000769690250015
