Time		Tb_f1		Tb_f2		Q		W
49578.232422 50.019869207 40.4489828986 2.78166023918 0.002470894669
49589.359375 50.0219575252 40.3515635346 2.78923328416 0.00138990092273
49600.480469 49.9937652294 40.3387710929 2.78665347168 0.00148200639194
49611.6103515 50.009427616 40.2669366124 2.79400844408 0.000569139301224
49622.728516 50.1650073223 40.3564837045 2.80683112512 0.00026716944528
49633.8583985 50.0365757527 40.3161383114 2.79372653956 0.000882978054774
49644.9765625 50.2850856192 40.3023618357 2.82598208285 -0.00131177391509
49656.1064455 50.1284617537 40.4479988646 2.79537211557 0.00156715226831
49667.2246095 50.2558491643 40.38010052 2.81647467219 -0.000222445194695
49678.3515625 50.1336825492 40.3899408598 2.80038526555 0.000890161912065
49689.466797 50.1159318445 40.4125736413 2.79645698893 0.00128331724726
49700.6025395 50.1650073223 40.4096215394 2.80284368795 0.00084739499471
49711.714844 50.2005087318 40.4844081218 2.8016909432 0.00137214981117
49722.838867 50.2443634141 40.5906837916 2.79922210838 0.00217249464701
49733.9628905 50.2600258007 40.5109770393 2.80717611628 0.00117263511027
49745.0898435 50.2913505738 40.5867476556 2.80542387594 0.00174275289784
49756.2109375 50.3164103923 40.6211888449 2.8059874405 0.00191289295767
49767.334961 50.3832365748 40.5857636217 2.81705113718 0.00097550415876
49778.458984 50.3738391429 40.6821989516 2.80862512924 0.00210701501224
49789.5800785 50.5001823944 40.6605502041 2.82614454618 0.000829695089674
49800.701172 50.4437978028 40.710735937 2.81527996962 0.00184288330507
49811.831055 50.4907849624 40.7058157671 2.8215610706 0.00140201678049
49822.949219 50.5241980537 40.618236743 2.83234517265 0.000169284923462
49834.067383 50.5816268044 40.7028636652 2.83321507436 0.000621178013352
49845.197266 50.6098191002 40.5828115197 2.84578255859 -0.000923526419983
49856.3183595 50.5409045994 40.7363208205 2.82557552396 0.00132262805875
49867.4453125 50.5043590308 40.5867476556 2.83221386913 -1.14112795983e-05
49878.5664065 50.5555228268 40.5434501606 2.84190404404 -0.000906145238559
49889.6933595 50.5200214173 40.6428375925 2.82997160576 0.000472605541175
49900.832031 50.4281354163 40.4568551704 2.83237716752 -0.000802672115052
49911.953125 50.3623533928 40.5621468062 2.81619859569 0.000889374112536
