Time		Tb_f1		Tb_f2		Q		W
253162.617187 17.5613645251 46.2413892033 2.07420179757 0.000461557554658
253178.544922 17.5179220881 46.4038135524 2.09543645203 -0.00136060020856
253193.382812 17.5613645251 46.2790372313 2.07785580116 0.000229994581524
253208.207032 17.5926834913 46.2171868997 2.06791205816 0.0012037037785
253223.046875 17.5330764266 46.2204138735 2.07572551144 5.47293755977e-05
253237.871093 17.508829485 46.1693201213 2.0738184259 -9.03292216987e-05
253254.103516 17.6260230359 46.229556966 2.06491659637 0.00175929527742
253269.412109 17.4765002296 46.1311342644 2.07418088075 -0.000467812570928
253285.683593 17.3906256448 46.1176885401 2.08367665503 -0.00201103848691
253300.501953 17.5381278727 46.1397395279 2.0672627678 0.000646435964654
253315.333985 17.4845825434 46.1467313045 2.07467720025 -0.000410641369684
253330.160156 17.4633664695 46.1456556466 2.07724151258 -0.000805780338487
253344.99414 17.5825805989 46.0375520235 2.05175899183 0.00211653497552
253359.8125 17.4078005618 46.010660575 2.07113827374 -0.00102818569892
253374.646485 17.4765002296 45.9912987321 2.06062097606 0.00039151111917
253389.474609 17.5310558481 46.0278711021 2.05730351278 0.00120001504771
253404.308594 17.4552841557 45.9713990602 2.06136056145 0.00011201694591
253419.138672 17.4623561803 45.9138513603 2.05489360542 0.000599382908783
253433.96289 17.4401298172 45.9633316256 2.06248457439 -0.000125363066277
253448.800782 17.5320661373 45.9229944528 2.0470103863 0.00186339543193
253463.628906 17.4906442788 45.9875339293 2.05847684532 0.000682483973953
253478.863281 17.4734693619 45.9181539921 2.05391272643 0.000783395665801
253494.886719 17.3926462233 45.9418184668 2.06637079744 -0.000892176560636
253509.71289 17.4239651895 45.8498497128 2.05352073933 0.000265482502518
253524.537109 17.3633478356 45.8116638559 2.05744397167 -0.000647593898125
253539.376953 17.3875947771 45.8530766867 2.05840697074 -0.000442859959119
253554.201172 17.4017388264 45.792302013 2.0507413781 0.000197966400433
253569.042969 17.3360700263 45.7826210915 2.05806045377 -0.000985612940248
253583.863282 17.4855928327 45.774015828 2.03842408081 0.00189788400025
253598.708985 17.3118230847 45.6976441142 2.05288012836 -0.000923030404667
253614.02539 17.3461729186 45.6954927983 2.04835365686 -0.000259751083189
253630.341797 17.3279877125 45.7465865505 2.05558687036 -0.000917427906457
253645.183593 17.4047696941 45.7207707599 2.0434332981 0.000694320816766
253660.015625 17.4047696941 45.6691391788 2.0384347725 0.00101108937569
253674.853516 17.3017201924 45.7250733917 2.05680573622 -0.00128250933815
253689.677735 17.4866031219 45.8046720793 2.04126612471 0.00172885512437
253704.544922 17.3855741987 45.7756293149 2.05115924275 -5.7018185024e-06
253719.371093 17.3683992817 45.7756293149 2.05331875341 -0.000330804052269
253734.191406 17.3593066786 45.6874253638 2.04592141801 3.83268753732e-05
253749.037109 17.3603169679 45.7326029973 2.05016840137 -0.000219741942114
253763.861329 17.4108314295 45.7245355627 2.04303554557 0.000785976257681
253778.681641 17.3411214725 45.6610717442 2.04565662122 -0.000144193445013
253793.527344 17.4037594049 45.6567691124 2.0373644244 0.00106784523989
253808.353516 17.2906070109 45.7578809589 2.06137942615 -0.00169412403116
253823.18164 17.382543331 45.6158941107 2.03607609855 0.000916931892737
253838.019532 17.3764815956 45.6137427948 2.03663008921 0.000815382733773
253852.84375 17.4340680818 45.8428579362 2.05157283362 0.000499683478194
253867.679688 17.352234654 45.6433233882 2.04254154464 0.000175009853928
253882.503906 17.4229549003 45.7234599048 2.04140679392 0.0010220967769
253899.126953 17.4815516757 45.5588842398 2.01810788174 0.00314105766063
253913.953126 17.465387048 45.5755569379 2.02175432655 0.00273273036977
253928.783203 17.4118417187 45.5986835836 2.03072641007 0.001577110678
253943.609375 17.3461729186 45.5653381875 2.03575684569 0.000538539060115
253958.462891 17.3886050664 45.6540799676 2.03900972648 0.000797463895156
253973.33789 17.4037594049 45.6508529938 2.03679178214 0.00110413495373
253988.175782 17.3502140756 45.7175437861 2.04998049229 -0.00031855876306
254002.998047 17.3411214725 45.7750914859 2.05669617492 -0.000843796446859
254017.835938 17.3966873802 45.6885010217 2.04132542039 0.000739306027805
254032.666015 17.4451812634 45.8380174755 2.04970623826 0.000739812509219
254047.482422 17.2845452755 45.7691753673 2.06323509896 -0.00187813965247
254062.326172 17.3401111832 45.7105520095 2.05057369057 -0.000466871788563
254077.302735 17.3663787033 45.6841983899 2.04471986263 0.000191982204276
254092.142579 17.4047696941 45.7901506971 2.05015188653 0.000268547750207
254106.972656 17.4118417187 45.755729643 2.04592905157 0.000613682815156
254121.794922 17.4583150234 45.7600322748 2.0405009821 0.00146716945522
254136.632812 17.3906256448 45.7982181317 2.05271182009 -4.87226119799e-05
254151.457032 17.3785021741 45.7363678001 2.04824646983 0.000101371796104
254166.291016 17.4199240326 45.7686375383 2.04616266176 0.00068747976745
254181.123047 17.4704384942 45.6782822713 2.0310609025 0.00219833764426
254195.949219 17.3936565125 45.6874253638 2.04160240535 0.000688530038869
254210.777344 17.2704012262 45.6761309554 2.05600394001 -0.00157485097426
254226.015625 17.3724404387 45.6874253638 2.04427010041 0.000286923490705
254242.082032 17.3209156878 45.6309533219 2.04528159018 -0.000341855642357
254257.361328 17.3704198602 45.7702510252 2.05254383941 -0.00025954963481
254273.529297 17.4168931649 45.646012533 2.03467165867 0.0013824663449
254288.847657 17.4148725864 45.7250733917 2.04257942794 0.000859181687926
254305.124999 17.4340680818 45.5685651613 2.02501688451 0.00218259768094
254319.953125 17.3279877125 45.5771704248 2.03918788548 0.000121815106422
254334.791016 17.308792217 45.6078266761 2.0445674086 -0.000429445001527
254349.61914 17.4562944449 45.5771704248 2.02305409892 0.00255066630367
254364.457032 17.3300082909 45.6675256919 2.04767845172 -0.000394109741044
254379.292969 17.3603169679 45.6443990461 2.04162950008 0.000321388717955
254394.128906 17.4734693619 45.6320289798 2.02620262029 0.00253945156829
254408.960938 17.339100894 45.6298776639 2.04289137026 8.90346120139e-06
254423.794922 17.3997182479 45.5841622014 2.0308457608 0.00143665038455
254438.63086 17.3572861002 45.4448644981 2.02270633202 0.00148737728639
254453.453125 17.2916173001 45.4889664737 2.03522678195 -2.56985420294e-05
254468.285156 17.3239465555 45.4394862084 2.02637762644 0.000889347079683
254483.126953 17.369409571 45.4938069344 2.02591545955 0.00141688152674
254497.949219 17.365368414 45.6148184527 2.03813148435 0.000598430567767
