Date	Time	msec	Time_P	Freqg	Freq1	Tb1	Freq2	Tb2
01.08.17 02:11:31 281	38533.457031	11900	25400	    37.501	22200	    62.065
01.08.17 02:11:31 685	38533.820312	12000	25600	    36.263	22400	    62.585
01.08.17 02:11:32 005	38534.177734	12100	25800	    34.206	22600	    62.723
01.08.17 02:11:32 328	38534.535156	12200	26000	    32.818	22800	    61.703
01.08.17 02:11:32 725	38534.892578	12300	26200	    31.537	23000	    60.259
01.08.17 02:11:33 047	38535.250000	12400	26400	    30.249	23200	    58.496
01.08.17 02:11:33 374	38535.613281	12500	26600	    28.834	23400	    56.719
01.08.17 02:11:33 772	38535.970703	12600	26800	    28.585	23600	    54.347
01.08.17 02:11:34 093	38536.328125	12700	27000	    27.931	23800	    52.080
01.08.17 02:11:34 420	38536.691406	12800	27200	    26.792	24000	    50.475
01.08.17 02:11:34 818	38537.048828	9800	21200	    48.172	18000	    20.757
01.08.17 02:11:35 140	38537.406250	9900	21400	    51.958	18200	    20.815
01.08.17 02:11:35 538	38537.763672	10000	21600	    55.102	18400	    21.382
01.08.17 02:11:35 860	38538.121094	10100	21800	    57.567	18600	    22.470
01.08.17 02:11:36 187	38538.484375	10200	22000	    60.016	18800	    23.939
01.08.17 02:11:36 584	38538.841797	10300	22200	    60.965	19000	    24.042
01.08.17 02:11:36 906	38539.199219	10400	22400	    61.394	19200	    24.899
01.08.17 02:11:37 233	38539.562500	10500	22600	    61.646	19400	    26.343
01.08.17 02:11:37 631	38539.919922	10600	22800	    60.378	19600	    28.019
01.08.17 02:11:37 953	38540.277344	10700	23000	    58.460	19800	    29.747
01.08.17 02:11:38 280	38540.640625	10800	23200	    56.933	20000	    32.348
01.08.17 02:11:38 677	38540.998047	10900	23400	    55.526	20200	    34.879
01.08.17 02:11:39 000	38541.355469	11000	23600	    52.746	20400	    36.981
01.08.17 02:11:39 326	38541.718750	11100	23800	    50.360	20600	    40.193
01.08.17 02:11:39 723	38542.076172	11200	24000	    48.141	20800	    43.692
01.08.17 02:11:40 045	38542.433594	11300	24200	    44.674	21000	    46.352
01.08.17 02:11:40 373	38542.796875	11400	24400	    42.831	21200	    48.924
01.08.17 02:11:40 780	38543.154297	11500	24600	    41.712	21400	    52.378
01.08.17 02:11:41 111	38543.511719	11600	24800	    40.366	21600	    55.671
01.08.17 02:11:41 442	38543.869141	11700	25000	    39.350	21800	    58.266
01.08.17 02:11:41 764	38544.226562	11800	25200	    38.385	22000	    60.687
